url;date post;text;date stay;title;username;hotel;rev
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1060-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Adam and Anna H wrote a review Aug 2013;"staying for 3 nites at the end of our trip in bali. the staff were really caring and it was amazing to see how the staff rotates their role from the buggy driver to front office. great dynamic young team. the hotel itself is very modern with big room. good location as it is close to the jimbaran corner and sefood cafe, menega cafe is just across the street. will recommend a high floor lagoon view, our room is lagoon view in 2nd floor and in the corner, very limited view as it was blocked partially by building. breakfast is ok, with quite lots of choices, the coffee and tea took a while to arrive evry morning, howver the staff did their best to serve. the black coffee was dissapointing, it was a shame as it was illy. it was burnt and badly taste even with sugar. all in all it; â€¦";Date of stay: July 2013;Loved it;Adam and Anna H; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or235-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;Staying in this resort with my family is a kind of memorable experience. The lagoon access room and near with kids club is a perfect room to a family where we can enjoy the pool from our balcony, and easy to bring the kids to the kids club. All the staffs are very friendly, especially at the pool, lobby and at the entrance; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or165-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;m_rouwhorst wrote a review Jun 2018;Such a hotel to stay! All was brilliantly provided from the fast check-in to amazingly unique pool and from the best room to sleep to delicious breakfast to have. This hotel is simply a joy to relish! One more thing, this hotel is just 5 minutes to Jimbaran Beach in which heaven of seafood would be served when evening falls. Really a huge pleasure to stay in this hotel!;Date of stay: June 2018;Modern and Relaxing;m_rouwhorst; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or575-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Agungnandito wrote a review Apr 2016;Such an unforgettable experience stayed at Le Meridien Hotel Jimbaran Bali a few months ago. I always remember Enggal, person in charge who assisted me upon check in. He was very friendly, kind and helpful. Fast check in process, he gaves me all the hotel information clearly and one thing that I remembered from Enggal is his friendly and warmth smile. The room was very good and worth with the price. Wi-Fi connection was very strong. The menu for Breakfast were tasted good. Wala also served the e-Claire in Bali. The salt water pool also gave me another good experience. Overall I love Le Meridien Bali.;Date of stay: January 2016;CHIC and WOW secret and private birthday dinner;Agungnandito; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or25-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Sam wrote a review Nov 2019;"Thank you for all management and staff Le Meridien Hotel, verry happy to stay here. All the staff verry helpfull, the capel is very nice set up. Again... ""thank you verry much for all staff and management""";Date of stay: November 2019;A nice, modern hotel with great staff;Sam; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or680-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;Thank you Le Meridien Jimbaran team for a fantastic stay. The hotel is tastefully decorated and has a very nice ambiance. We arrived quite late and got our welcome drinks and were upgraded to a suite, we could not have been happier. Delicious food, well appointed rooms, and fantastic location for those who wish to go to the beach and have the freshest seafood. Thank you! Keep up the great job.; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or545-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;The best room I have Ever stayed in ... AMAZING.ðŸ‘ If you don't like the bathroom then your just difficult .ðŸ‘ Wonderful staff from the guys at the pool .ðŸ‘ The pool bar could do with some maintenance though and maybe a few more daily Cocktail specials on the blackboard . But the bucket of beer is great . To the team at breakfast to the friendly staff up at the roof top bar .ðŸ‘ Just be patient and get on Bali time and relax ....ðŸ‘Œ Fabulous Buffett Brekkie too.. Loved every visit to the spa and one of the best facials on my last day that I have ever had ... Thank you girls ...ðŸ‘ Front desk reception team are there to please ðŸ‘. Many Thanks . A wonderful week was had .; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or185-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;mikewowens wrote a review Feb 2018;The best stay we have had in Bali. We arrived at 12 and check in wasnâ€™t till 3 but the room was ready and we even got an upgrade to a lagoon access room. The room was beautiful, comfy bed and nice clean bathroom. 100% recommend the lagoon access room, it was so nice to be able to get in the pool straight from our room and feel secluded. Lovely stay and will definitely be back again;Date of stay: February 2018;Not what I expected, but the staff were great.;mikewowens; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or975-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The building itself is stunning and modern: semi-outdoor walkways connect large glass-and-concrete towers, which are squeezed around a snaky turquoise pool and lush tropical plants. Many high-end rooms have private roofdecks complete with private rooftop swimming pools(!), while other ground-floor rooms have swim-up patios. Very new. Given the location and the design, it can feel a bit walled-in and insular (which may be what you're looking for). Definitely not a Nusa Dua-style beach resort (though again that's not necessarily a bad thing). Also, do be aware of the smoke (see below). A few things to be aware of: - The resort is not on the beach, though the public beach (Jimbaran) is only a short walk away. I was told that the hotel has an agreement with a local beach club; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1055-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The check in was smooth and swift. The room is clean and comfortable. My remark about the privacy in the restroom (glass) was immediately taken care of. All the staff, without exception, were nice and available to help and most importantly with a natural smile. The hotel is still under soft opening, so not all facilities are ready and there is some drilling noise (slight noise - not really disturbing) and you can see workers around. The spa is not ready yet. Being an SPG member, I was upgraded to a direct lagoon access room which I appreciate. I have seen twice a big crab in the lagoon at night. so whenever the kids or I swim, I always keep watching. I have passed this information to the hotel for remedy. The breakfast was so delicious and diversified. Good value for money when; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or965-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;vic3b wrote a review Mar 2014;The credit must go to the staff hospitality. Very very nice. And helpfull. This is the best staff hospitality over the hotel ive ever stay. Not much i can share here, just only fabolous hotel. The only lack is the hotel location.without direct beach access, if they got it would be very remarkable;Date of stay: March 2014;Great size room. Lovely lagoon pool. Bad service;vic3b; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1015-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;StephLee13 wrote a review Nov 2013;The first thing I noticed when I got into my room was that it was huuuge. At 86sqm, it is bigger than some of the 2 bedroom apartments that I have seen. Service was also impeccable. In addition, Jimbaran area is definitely quieter than Kuta and have really nice beach, which is a big plus point.;Date of stay: November 2013;Super Chic Hotel!;StephLee13; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or795-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The five-storied complex is in its own compound. The units face a series of irregularly shaped and terraced pools and nicely landscaped tropical plants. There is a string of al fresco seafood restaurants between the resort and the beach. More about that later. Our unit was one of four roof-top ""villas"" (replicas of traditional Balinese houses), each in its own enclosure with a pool, Jacuzzi-for-two and ocean views. The bedroom/sitting area measured about 25' square with a soaring, peaked, thatched ceiling and the bathroom was spacious and of the latest design. Nice overhead shower fixtures and excellent toiletries. Staff was friendly, anxious to please and spoke good English. The only caveats we have about this little piece of paradise are the hotel restaurant and the Evening; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or970-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The friendliness of the hotel staff acnd their willingness to help is outstanding. It stood out most during my stay there on business. Check in took about 15 mins. and it was done sitting down--great for tired travellers. Quiet lobby looking out to a nice pool and view of the rooms in the hotel wing opposite. The room was big. The guy showing me to the room explained almost everything about the room. I wished he actually showed me how to use the fancy coffee machine in the room, cos I couldn't get it to work next morning. The bathroom was big, and I like big bath tubs. One previous reviewer's comment about washbasin is spot on. It splashed water right onto me when I first turned on the tap. Ample toiletries, but no shaving kit. One call to housekeeping and they gladly sent two; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or805-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Ibodyboard wrote a review Jan 2015;"The good : big room, nice modern design, very confortable bed, aircon was very silent just at the right temperature, big bathroom, nice breakfast buffet, nice staff, nice big pool, nice fitness room. As we had a late flight, but checked out at noon, we were still able in the evening before leaving to take a shower at the Spa (which looks big and very nice, by the way ! unfortunatly, I did not use it during our stay). The bad : bad smells in the bathroom (common issue in Asia, unfortunatly), dirty common toilets (dirty, no toilet paper, no hand paper). Service was not up to 5 stars standards : we wanted to have dinner at the hotel one evening, we saw on the menu that there were ""set dinners"" which looked nice, but no pricing, and when we asked for the price the staff did not; â€¦";Date of stay: January 2015;Le Meridien A Nice Experience In Bali;Ibodyboard; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or610-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;atulya wrote a review Feb 2016;The great positive of the Hotel is the number of staff and their willingness to serve and please. The swimming pool is also unusually complex with a vast number of nooks to escape into for semi-privacy. Occasional language difficulties arose for us as English speakers, but nothing that did not resolve quickly. The standard of the room and its maintenance was top class. We felt very much at home here.;Date of stay: December 2015;Strangle quiet during busiest period;atulya; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or140-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The heading is in direct reference to the so called ""check in"" procedure. I booked my holiday 11 months prior to arrival on a prepayable no cancellation rate. The money was taken from my credit card instantly. Upon arrival at the hotel just over 3 weeks ago I was asked to present the credit card that I used for the original booking. I did not have this card with me and the lady at reception asked me to pay again using a different credit card and assured me she would refund the original card. I thought this very strange and queried the reason. She said something about matching up accounts. With the language barrier it was difficult to fully understand but it all seemed genuine and so I provided her with my other credit card. She assured me she would put the refund through against; â€¦"; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or105-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Alan wrote a review Jan 2019;"The hotel feels run down and a bit lost. The room we had was spacious and renovated, but the decorating was a bit all over the place. The staff while all nice and helpful, seemed to be not focused on some of the key things. Only once did someone come around offering pool side service. Most of the time I had to go to the bar and get the drinks. Room service trays were uncollected for 24 hours. The building looked like it had been half painted, then they had run out of motivation. The roof top Smoqee Bar is well named. Unfortunately when it is open, the smoke the beach restaurants engulfs it. The Smoqee Lounge, just appeared to be a vacant space. The restaurant, Bamboo Chic is where the buffet breakfast is held. There was a strange smell in the restaurant. One morning the; â€¦";Date of stay: December 2018;Spacious Modern Rooms;Alan; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or745-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Mel S wrote a review Jun 2015;"The hotel grounds were way over decorated, but nice. I think being able to jump in the pool from your patio was a nice touch. If you have kids, this is the hotel for you. If not, I would recommend alternative accommodations. My husband and I were placed directly above the kiddy pool, and listened to kids screaming (not playing) from 8am to 8pm daily. The design of the lagoon area increases the noise throughout the grounds as most rooms are lagoon facing. The hotel exit, and path to get to the beach, is directly behind the beach restaurants, that smell horrible during the morning as they are being cleaned. In the afternoon and evening all we could smell throughout the hotel ground and lagoon was BBQ due to the smoke from the restaurants. When returning to my room from laying by; â€¦";Date of stay: May 2015;Luxury Escape deal;Mel S; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or280-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;TeddyJeannie wrote a review Jul 2017;"The hotel has a nice modern vibe complemented with some traditional aspects that all blend in well. The staff were outstanding and very responsive to any issues that needed addressing. Friendly and welcoming atmosphere - great staff at the kids club and poolside. The restaurant staff were also great but maybe a little bit more systemisation will help. Like having a station for spare knives and forks so staff weren't bothered every few minutes. Food at the sky bar needs to be improved if it's to compete with the many good seafood restaurants surrounding the resort. Need to also have more options for snacks and lunchtime food as not enough available. Beach is just across the road with some awesome sunsets and an experience not to be missed at sunset - bbq corn on the Cobb, seafood; â€¦";Date of stay: July 2017;Consistent Le Meridien quality at a good location;TeddyJeannie; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or165-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;The hotel has a spacious room but unfortunately leaking in shower room. Bath tub didnt work well. Ripped towel. Very disappointed hospitality because it is a 5 star hotel. One of the bed side have no bed side table too.; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or640-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Chi Kay C wrote a review Dec 2015;The hotel has all modern amenities and is well situated just beside Jimbaran beach. The pool is large and the pool bar is rather nice as it is directly in the water. The interior and design of the hotel is uninspired and for a new hotel quite worn around the edges. The food selection in the hotel is limited and not very good. The rooftop bar with view closes very early, before midnight so if you feel like a late night drink you're out of luck. Choice of wine is also limited. The biggest issue was the musty smell in the room.;Date of stay: December 2015;Definition of an average experience;Chi Kay C; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or125-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Agungnandito wrote a review Oct 2018;"The hotel has an attractive, art deco-style design built around a central lagoon-type pool. It's an easy walk to the southern end of Jimbaran's wide, attractive beach and close to a cluster of well-regarded seafood grill restaurants. Rooms were a decent size, with all the facilities you would expect, and offer balconies overlooking the pool. But the best thing about this hotel is the reception from the friendly and professional staff. They went above and beyond the usual friendly Balinese service, really going out of their way to get to know guests and ensure their needs are met. Special mention to Smiley and the team around the pool. Couple of minor downsides - one or two cleanliness issues(stains on a rug) and, really, do we still have to put up with spotty wi-fi coverage; â€¦";Date of stay: June 2018;HUGE GUEST RECOGNITION, EXTREEMLY FABULOUS AND CHIC EXPLORATION;Agungnandito; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or550-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Steve S wrote a review May 2016;The hotel has everything what i needed, spacious villa , amazing view ,comfy bed , big bath room and crisp linen..what else? Good and efficient service as well . I also like the big car park . I came here with friends and we all had great time and highly recommended ....;Date of stay: May 2016;Great experience for all the family;Steve S; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or845-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Anastasia F wrote a review Nov 2014;"The hotel has no style or warmth. It has no relation to Bali at all. The so called ""Indonesian Night Market"" twice a week in the Sky Bar is poor and light a black&amp; white photocopy of Bali. They would have a unique bay view but ruined it by their own architecture, putting some ""art"" in the way. Unbelievingly crazy! Breakfast is very good, even if the have not enough tables whenn fully booked.. Lagoon pool is nice, but not enough place around it if fully booked. Direct pool access rooms are cool and make sense. Perfect for airport, it's quite close. The location it suitable for everyone woh does want some luxury but no Interconti or Ritz prices. In return it has no athmosphere whatsoever.";Date of stay: November 2014;nice and helpfull staf;Anastasia F; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or440-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Jess P wrote a review Nov 2016;"The hotel has unfortunately a few shortcomings which I will deal with first. Time has worked against the hotel and the structure is looking dated and worn despite what appears the best efforts of the staff to maintain and to keep clean which it is. Our upgraded aqua view suite was generously apportioned but with much wasted space attributable to poor design. Given a preference the lower level lagoon access rooms/suites are the best option. The breakfast was tarnished by the absence of sufficient fresh juices and some of the main juices being powdered or watered down. Nonetheless the hotel offers good value for the rate charged and a better location than I expected in between the Four Seasons and Intercontinental and only metres from the famous seafood dining beach and ten; â€¦";Date of stay: November 2016;Simply wonderful!;Jess P; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or320-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;The hotel in general has seen better days. If you are looking for Balinese feel and look hotel, this is not the place for you. The bar is outdated, empty and lacks atmosphere. The occupancy of the all day dining restaurant is usually empty, with the exemption of breakfast. It has no direct access to the beach, however the beach is just a three minute walk across the back area of the hotel. The staff is overall pleasant especially housekeeping. The size of a deluxe room is generous. The entrance of the hotel is unwelcoming all it has is a valet stand.; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or700-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;dapper_traveller wrote a review Sep 2015;"The hotel infrastructure, facilities, service and most of all are the staff, are all amazing! From the time we saw the photos online, me and my fiance were mesmerized. Me and my fiance ended up extending 2 more days in Bali due to the volcanic ashes but its all worth it. Le Meridien popped up on my phone while browsing the net and we fell in love with it right away. Valet will assist you as soon as you enter the property, escort you to the reception and provide you a very refreshing welcome drink. We have been upgraded for our honeymoon to a Lagoon Room which we enjoyed a lot. Direct access to pool 24 hours! What more can you ask for?! The staff in the restaurant was totally awesome! We would like to commend the twins Donnie and Donna, they were fantastic! it was also great to; â€¦";Date of stay: September 2015;Awesome weekend stay;dapper_traveller; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or485-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Julza67 wrote a review Aug 2016;The Hotel is a fairly new hotel and is beautiful and clean. The staff are amazing, can't do enough for you and very friendly. The only down side would be not enough sun lounges by the pool. Location is a bit far from Kuta and Legian, however only about a 80,000 rhp taxi ride. Excellent for people who want a nice relaxing holiday. Right beside the Seafood Restaurants on Jimbaran Bay for a lovely sunset romantic dinner.;Date of stay: August 2016;Great attentive and caring staff at leading resort!;Julza67; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or660-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Tamps wrote a review Nov 2015;The hotel is clean, rooms are huge and very clean, and the pool is massive - it snakes around the entire area between all the rooms right up to the restaurant. Staff were lovely, always greeted you with a smile. We had no issues with the smoke from the restaurants over the road on the four nights we were there. The continental breakfast is excellent, with a huge range of cuisines to choose from. Only a walk across the road to access the beach restaurants.;Date of stay: October 2015;Relaxing escape;Tamps; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or650-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The Hotel is conveniently located near to Jimbaran Beach and its many restaurants. We ate dinner and breakfast in the Hotel restaurant and this was good. The hotel is built around a pool area with limited sunbeds and this space feels quite cramped. The wireless signal in our room was weak and we kept getting kicked out of the system. We booked an Aqua studio suite and we felt that the rate was very high for what was offered and compared with other hotels we have stayed at in Bali. Staff throughout the property are friendly but the front desk is not competent. We booked for 3 nights and the rate conditions required that only the first night be prepaid as a deposit, yet the hotel took prepayment for all 3 nights. We are Starwood Gold members, yet no upgrade was offered; â€¦"; ; ; ; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or890-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;The hotel is great. The staff is very friendly and the rooms are as good as you would expect for a Starwood property. The hotel restaurant options are limited and nothing special. The spa is very expensive considering it is located in Bali. There are multiple spas just outside the hotel that are a short walk away.; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or320-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Janbabee wrote a review May 2017;"The hotel is located in Jimbaran with a very good sunset view. The entrance of the hotel is not so impressive but once inside the hotel it's very nice and rooms are luxury. There are a lot of restaurants near the hotel, the food inside hotel is also very yummy and not too expensive. I stayed 3 nights and ordered inroom dining all 3 nights the food is tasty, but please try to add more Indonesian dishes in the dinner menu. The house keeping staff is very good at their job and they cleaned the room perfectly... really appreciate their efforts, my regards to them. The laundry service is also good and very fast. The staff at lobby area ( to bring guest back and forth from main gate ) are also very polite and humble. I will definitely come back and stay in this hotel again.; â€¦";Date of stay: May 2017;Fantastic 8 nights;Janbabee; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or380-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Rmbe2013 wrote a review Mar 2017;"The hotel is located tucked away in Jimbaran which is located south of the Airport. I love this area because it tends to be around nice beaches, but quieter than Kuta or Seminyak while still being within reason from those areas. The hotel staff was so kind, from arrival to departure everyone was patient, happy and outgoing. You can tell they take a lot of pride in what they do. The hotel lobby is a bit cheap, there is cheap odd/tacky furniture that isn't welcoming and has seen better days. However, the room itself has high quality furniture that is comfortable, functional and very nice. The room is well appointed and the marble in the bathrooms is stunning. The hotel pool is relaxing, a bit small but very nice! The lagoon access rooms actually look pretty cool and allow; â€¦";Date of stay: February 2017;Welcoming Jimbaran Resort;Rmbe2013; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or1135-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Aswin wrote a review Jan 2013;"The hotel is over valued itself with its hotel room pricing and the F&amp;B outlets. The smoke comes endless to the lobby area in the evening. Food and beverage quality is not as its best. I asked for a wine, but was not available due to licencing matters. What a dissapointment and embarassing for a Starwood hotel to soft open without a valid licence. The staff has to run to a nearby bottle shop just to buy the wine on behalf of the guest. Worst discovery experience ever.";Date of stay: December 2012;Great relaxing stay, Highly recommended hotel to try!;Aswin; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or90-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;ZoeTzen wrote a review Mar 2019;The hotel is surrounded by beautiful nature, with the beach across the street. The staff is great, caring, helpful and professional. Balinese people are very nice and kind, and very proud of their their traditions, which they love to share with visitors.;Date of stay: March 2019;Mordern and beautiful hotel;ZoeTzen; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or95-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;"T&amp;T wrote a review Feb 2019";The hotel is visibly old, right down to the worn out uniform worn by the staff at the reception. The room was very spacious and clean but the temperature of the shower remained the same no matter how you adjust the thermostat. The meals at Bamboo Chic were really very average, wether it was breakfast, lunch or dinner. The tea breaks served were also more quantity rather than quality. It really doesnâ€™t live up to the Le Meridien name.;Date of stay: January 2019;Very nice hotel with friendly staff;"T&amp;T"; Le Meriden Bali Jimbaran;0
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or110-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Seren wrote a review Dec 2018;The hotel room is clean and spacious. Love the pool which is just right outside the room. Overall the service is great. If you looking for a clean, comfortable, nice view and good location this hotel definitely is your right choice For the breakfast not much choices and the tastes is not up to my expectations. If you just look for a basic and simple breakfast you can try it.;Date of stay: December 2018;Sadly disappointing;Seren; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or645-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html; ;"The hotel sets itself up to look very impressive. A very modern design inside an out could render you anywhere in the world. The location is good, located exactly behind the popular Jimbaran seafood cafÃ©s, meaning a unique dining experience is just meters away. There is public beach access just a short stroll away where there are excellent beginner surfing lessons available. The hotel is very clean, housekeeping is a little slow, our room was still not made up at 3pm, but at least the job is thoroughly done. The TV pulls out from the wall so you can watch from bed. The balconys have a table and chair, plus a drying rack for your swimsuit etc. The beds and pillows are quite hard, so I didn't sleep particularly well. Perhaps it has more to do with possibly the worst positioned; â€¦"; ; ; ; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or980-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;JJ012 wrote a review Feb 2014;The hotel was chosen by Seabourn Cruise lines as our pre-cruise stay prior to our leaving Bali on December 7, 2013. The check in was smooth and quick and the staff was extremely friendly. Our lagoon view room on the third floor was beautiful and larger than most typical hotel rooms. It also featured a very large flat screen TV. (which we never turned on) The view of the pool was pleasant and the tropical vegetation quite beautiful. The bathroom was very luxurious with a large, deep freestanding tub in the center of the bathroom. All the plumbing fixtures were modern and first class. The buffet breakfast in the restaurant was quite good with a large selection of fruits and other breakfast fare. In all, we found our stay at this hotel very comfortable and pleasant.;Date of stay: February 2014;Delightful stay;JJ012; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or760-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Ted M wrote a review Apr 2015;The hotel was wonderful possibly the best hotel room we have ever had. Very clean,large and very comfortable. The staff were brilliant so gentle,kind and helpful. The one small drawback was the lack of a bar at which we could sit and relax with a drink and possibly meet other patrons. The coffee bar in the lobby would be perfect for this. Otherwise 110/100;Date of stay: April 2015;Ted M. A smaller resort delivers 5 star service that is value for money;Ted M; Le Meriden Bali Jimbaran;1
https://www.tripadvisor.com/Hotel_Review-g297696-d3477476-Reviews-or950-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html;Kent O wrote a review Mar 2014;"The hotels feels like Le Meridien 'lite' - having stayed in other LM properties it didnt have WoW or the vibe of the brand. Rooms a large as is the bathroom. Ensure you have a room overlooking the courtyard on a high floor which will give you a pleasant view and some breeze. Due to my SPG status we were upgraded to a Lagoon View room which was well received. The standard/classic rooms overlook the carpark and have no outlook &amp; regular car/bus/bike noise - avoid at all costs. The staff are very welcoming and nothing was too much trouble. Rooms incredibly clean. The food left allot to be desired - breakfast was plain ordinary, nothing to excite the senses to start the day. Coffee is very good. We enjoyed a sunset drink and snack at One caveat - even with a seasonal change of; â€¦";Date of stay: March 2014;Amazing experience and faultless service;Kent O; Le Meriden Bali Jimbaran;1
